,0
2487,service
2488,reasonably
2489,priced
2490,busy
2491,great
2492,would
2493,go
2494,back
2495,tomorrow
2496,could
2497,ate
2498,meal
2499,restaurant
2500,dinner
2501,lunch
2502,twice
2503,wait
2504,hour
2505,long
2506,minute
2507,saw
2508,large
2509,number
2510,people
2511,waiting
2512,said
2513,food
2514,quite
2515,good
2516,tried
2517,variety
2518,tapa
2519,occasion
2520,quite
2521,tasty
2522,price
2523,fairly
2524,reasonable
2525,u
2526,amazing
2527,tapa
2528,experience
2529,short
2530,wait
2531,able
2532,get
2533,seat
2534,counter
2535,minute
2536,service
2537,prompt
2538,professional
2539,enjoyed
2540,liter
2541,sangria
2542,steady
2543,flow
2544,tapa
2545,tried
2546,many
2547,thing
2548,especially
2549,enjoyed
2550,garlic
2551,shrimp
2552,bombas
2553,definitely
2554,need
2555,try
2556,bombas
2557,would
2558,recommend
2559,anyone
2560,visiting
2561,barcelona
2562,worst
2563,service
2564,ever
2565,waiter
2566,rude
2567,food
2568,ok
2569,tasty
2570,recommend
2571,nice
2572,place
2573,tapa
2574,nice
2575,everything
2576,tasty
2577,big
2578,variety
2579,fish
2580,food
2581,wine
2582,also
2583,nice
2584,desert
2585,also
2586,sit
2587,bar
2588,drink
2589,wine
2590,beer
2591,eat
2592,tapa
2593,need
2594,reserve
2595,table
2596,otherwise
2597,rash
2598,hour
2599,must
2600,wait
2601,hour
2602,place
2603,wonderful
2604,variety
2605,tapa
2606,small
2607,portion
2608,select
2609,everything
2610,extremely
2611,taste
2612,well
2613,done
2614,loved
2615,octopus
2616,bacalao
2617,block
2618,casa
2619,bartllo
2620,beef
2621,tenderloin
2622,mondeditas
2623,mini
2624,burger
2625,vegetable
2626,tempura
2627,well
2628,spanish
2629,artichoke
2630,omelette
2631,favorite
2632,quite
2633,busy
2634,place
2635,waited
2636,around
2637,half
2638,hour
2639,table
2640,even
2641,though
2642,almost
2643,really
2644,worth
2645,food
2646,reasonable
2647,price
2648,tasty
2649,huge
2650,selection
2651,delicious
2652,fresh
2653,tapa
2654,restaurant
2655,get
2656,busy
2657,may
2658,slightly
2659,expensive
2660,others
2661,quality
2662,top
2663,notch
2664,well
2665,worth
2666,get
2667,early
2668,shorter
2669,wait
2670,wow
2671,amazing
2672,meal
2673,came
2674,recommendation
2675,disappoint
2676,busy
2677,packed
2678,place
2679,expect
2680,wait
2681,minute
2682,maybe
2683,sit
2684,bar
2685,sat
2686,bar
2687,front
2688,view
2689,dish
2690,tapa
2691,tapa
2692,steak
2693,prawn
2694,shrimp
2695,pepper
2696,codfish
2697,best
2698,double
2699,taking
2700,amazing
2701,taste
2702,affordable
2703,price
2704,tapa
2705,euro
2706,plus
2707,beer
2708,bad
2709,come
2710,local
2711,busy
2712,pack
2713,place
2714,eat
2715,enjoy
2716,crowd
2717,recommended
2718,local
2719,best
2720,recommendation
2721,given
2722,restaurant
2723,tapa
2724,amazing
2725,option
2726,reasonably
2727,priced
2728,serving
2729,everything
2730,delicious
2731,server
2732,recommended
2733,solomillo
2734,de
2735,ternera
2736,con
2737,foie
2738,beef
2739,tenderloin
2740,foie
2741,gras
2742,absolutely
2743,precious
2744,staff
2745,super
2746,helpful
2747,efficient
2748,excellent
2749,service
2750,go
2751,back
2752,fly
2753,back
2754,barcelona
2755,eat
2756,expect
2757,queue
2758,dinner
2759,blame
2760,great
2761,place
2762,great
2763,tapa
2764,barcelona
2765,reasonable
2766,price
2767,point
2768,raw
2769,seafood
2770,front
2771,cook
2772,best
2773,ever
2774,spain
2775,ate
2776,seafood
2777,mushroom
2778,even
2779,potato
2780,grilled
2781,pepper
2782,menu
2783,like
2784,japanese
2785,restaurant
2786,photo
2787,know
2788,limited
2789,spanish
2790,course
2791,google
2792,dish
2793,check
2794,others
2795,order
2796,great
2797,food
2798,went
2799,back
2800,second
2801,time
2802,tenderloin
2803,foie
2804,gras
2805,also
2806,excellent
2807,sangria
2808,wont
2809,disappointed
2810,good
2811,food
2812,fast
2813,service
2814,menu
2815,easy
2816,interpret
2817,many
2818,picture
2819,exist
2820,online
2821,choosing
2822,fav
2823,tapa
2824,awful
2825,food
2826,uncleaned
2827,shrimp
2828,non
2829,memorable
2830,experience
2831,many
2832,staff
2833,bumping
2834,like
2835,cruise
2836,ship
2837,buffet
2838,carnival
2839,look
2840,elsewhere
2841,proper
2842,tapa
2843,bad
2844,call
2845,trip
2846,advisor
2847,great
2848,selection
2849,beer
2850,tapa
2851,price
2852,bit
2853,expensive
2854,euro
2855,one
2856,open
2857,sandwich
2858,food
2859,seriously
2860,high
2861,quality
2862,definitely
2863,make
2864,reservation
2865,came
2866,packed
2867,front
2868,door
2869,seated
2870,outside
2871,still
2872,received
2873,pretty
2874,good
2875,fast
2876,service
2877,enough
2878,girlfriend
2879,enough
2880,time
2881,hang
2882,chat
2883,food
2884,never
2885,disrespected
2886,venue
2887,made
2888,reservation
2889,people
2890,first
2891,waiting
2892,one
2893,arrive
2894,begining
2895,waiter
2896,already
2897,rude
2898,nice
2899,time
2900,friend
2901,didnt
2902,want
2903,make
2904,big
2905,thing
2906,episode
2907,started
2908,occur
2909,instance
2910,one
2911,waiter
2912,complained
2913,ordering
2914,thing
2915,group
2916,eating
2917,tapa
2918,way
2919,everybody
2920,would
2921,order
2922,time
2923,told
2924,one
2925,waiter
2926,kept
2927,standing
2928,table
2929,mocking
2930,face
2931,started
2932,drop
2933,order
2934,table
2935,rough
2936,way
2937,make
2938,clear
2939,u
2940,welcome
2941,last
2942,thing
2943,could
2944,tolerate
2945,last
2946,friend
2947,arrived
2948,asked
2949,chair
2950,table
2951,waiter
2952,denied
2953,rude
2954,way
2955,told
2956,reservation
2957,waiter
2958,said
2959,complain
2960,manager
2961,asked
2962,call
2963,manager
2964,arrived
2965,also
2966,rude
2967,started
2968,counting
2969,people
2970,insisted
2971,already
2972,yes
2973,miscounting
2974,purpose
2975,try
2976,fool
2977,u
2978,finaly
2979,convinced
2980,counting
2981,wrong
2982,started
2983,rumbling
2984,time
2985,couldnt
2986,stand
2987,situation
2988,anymore
2989,stood
2990,leave
2991,manager
2992,probably
2993,realized
2994,team
2995,f
2996,ed
2997,told
2998,u
2999,stay
3000,putting
3001,another
3002,chair
3003,friend
3004,little
3005,late
3006,worst
3007,experience
3008,restaurant
3009,whole
3010,life
3011,went
3012,friend
3013,begging
3014,waiter
3015,rude
3016,throwing
3017,order
3018,table
3019,putting
3020,strange
3021,pressure
3022,u
3023,order
3024,fast
3025,order
3026,wanted
3027,table
3028,people
3029,friend
3030,arrived
3031,started
3032,saying
3033,possible
3034,sit
3035,started
3036,counting
3037,number
3038,u
3039,would
3040,cheating
3041,wrt
3042,number
3043,people
3044,consuming
3045,lot
3046,yet
3047,receiving
3048,awful
3049,service
3050,pathetic
3051,bad
3052,treatment
3053,made
3054,reservation
3055,groupe
3056,people
3057,time
3058,person
3059,arrive
3060,staff
3061,get
3062,chair
3063,believe
3064,manager
3065,started
3066,count
3067,number
3068,felling
3069,tourist
3070,one
3071,best
3072,tapa
3073,restaurant
3074,barcelona
3075,went
3076,lunch
3077,enjoyed
3078,everything
3079,weve
3080,ordered
3081,large
3082,selection
3083,tapa
3084,could
3085,found
3086,weve
3087,tried
3088,patatas
3089,bravas
3090,foie
3091,gras
3092,tenderloin
3093,shrimp
3094,skewer
3095,many
3096,food
3097,fantastic
3098,couldnt
3099,help
3100,come
3101,dinner
3102,short
3103,stay
3104,barcelona
3105,definitely
3106,first
3107,choice
3108,come
3109,tapa
3110,unique
3111,atmosphere
3112,prefer
3113,sit
3114,table
3115,wait
3116,lucky
3117,get
3118,place
3119,bar
3120,bad
3121,alternative
3122,amazingly
3123,taste
3124,really
3125,difficult
3126,choose
3127,best
3128,one
3129,eating
3130,first
3131,piece
3132,think
3133,order
3134,menu
3135,go
3136,enjoy
3137,found
3138,best
3139,tapa
3140,place
3141,term
3142,taste
3143,mini
3144,burger
3145,padrone
3146,say
3147,yes
3148,star
3149,best
3150,place
3151,popular
3152,busy
3153,authentic
3154,spanish
3155,tapa
3156,experience
3157,think
3158,perhaps
3159,go
3160,large
3161,group
3162,bus
3163,tour
3164,atmosphere
3165,loud
3166,brightly
3167,lit
3168,like
3169,cafeteria
3170,maybe
3171,wee
3172,bit
3173,nicer
3174,quality
3175,food
3176,fair
3177,staff
3178,determined
3179,get
3180,people
3181,quickly
3182,price
3183,high
3184,credit
3185,staff
3186,working
3187,hard
3188,another
3189,favorite
3190,tapa
3191,restaurant
3192,barcelona
3193,catalan
3194,everything
3195,ever
3196,outstanding
3197,every
3198,recommend
3199,similar
3200,mistaken
3201,exact
3202,vinitus
3203,think
3204,difference
3205,slightly
3206,smaller
3207,wait
3208,time
3209,minute
3210,name
3211,building
3212,love
3213,tapa
3214,try
3215,go
3216,wrong
3217,albariño
3218,wine
3219,favorite
3220,pair
3221,well
3222,almost
3223,everything
3224,menu
3225,sat
3226,outside
3227,busy
3228,tuesday
3229,afternoon
3230,january
3231,waiter
3232,served
3233,u
3234,helpful
3235,though
3236,colleague
3237,spoke
3238,little
3239,english
3240,extremely
3241,large
3242,number
3243,asian
3244,tourist
3245,bad
3246,thing
3247,indicative
3248,market
3249,caters
3250,price
3251,hike
3252,food
3253,uniformly
3254,excellent
3255,fried
3256,green
3257,pepper
3258,unexpected
3259,delight
3260,money
3261,object
3262,go
3263,crazy
3264,im
3265,sure
3266,youll
3267,ball
3268,restaurant
3269,must
3270,trip
3271,barcelona
3272,early
3273,get
3274,sit
3275,straight
3276,away
3277,good
3278,time
3279,eat
3280,menu
3281,staff
3282,professional
3283,meaning
3284,rush
3285,mile
3286,hour
3287,serve
3288,everyone
3289,food
3290,fabulous
3291,one
3292,bad
3293,dish
3294,food
3295,pretty
3296,good
3297,place
3298,usually
3299,packed
3300,fact
3301,many
3302,tourist
3303,impact
3304,pricing
3305,service
3306,general
3307,great
3308,place
3309,enjoy
3310,widest
3311,range
3312,tapa
3313,barcelona
3314,lively
3315,atmosphere
3316,typical
3317,spanish
3318,bar
3319,side
3320,crowded
3321,get
3322,onwards
3323,long
3324,waiting
3325,cue
3326,dinner
3327,time
3328,always
3329,full
3330,people
3331,mostly
3332,local
3333,quite
3334,famous
3335,selection
3336,tapa
3337,ordered
3338,great
3339,portion
3340,quite
3341,big
3342,service
3343,great
3344,staff
3345,speak
3346,english
3347,back
3348,october
3349,actually
3350,remember
3351,stand
3352,hour
3353,behind
3354,someone
3355,counter
3356,secure
3357,narrow
3358,spot
3359,philippino
3360,served
3361,super
3362,nice
3363,country
3364,neighbour
3365,lovely
3366,time
3367,course
3368,yummylicious
3369,food
3370,went
3371,back
3372,next
3373,day
3374,friend
3375,yep
3376,still
3377,wait
3378,hour
3379,pleasant
3380,experience
3381,expensive
3382,terrific
3383,english
3384,speaking
3385,vegan
3386,option
3387,without
3388,dietary
3389,concern
3390,budget
3391,issue
3392,great
3393,place
3394,tapa
3395,nice
3396,anything
3397,amazing
3398,make
3399,sure
3400,try
3401,calcots
3402,grilled
3403,leek
3404,served
3405,romesco
3406,sauce
3407,winter
3408,staff
3409,little
3410,bit
3411,pushy
3412,trying
3413,get
3414,u
3415,dessert
3416,tapa
3417,amazing
3418,reasonably
3419,priced
3420,sit
3421,bar
3422,special
3423,dessert
3424,super
3425,tasty
3426,glad
3427,trusted
3428,waiter
3429,best
3430,tapa
3431,spain
3432,long
3433,wait
3434,definitely
3435,worth
3436,food
3437,delicious
3438,food
3439,excellent
3440,got
3441,served
3442,service
3443,hectic
3444,best
3445,noisy
3446,crowded
3447,fact
3448,left
3449,first
3450,course
3451,since
3452,mine
3453,got
3454,served
3455,someone
3456,else
3457,appetizer
3458,im
3459,sure
3460,others
3461,would
3462,love
3463,place
3464,ambiance
3465,certainly
3466,wasnt
3467,taste
3468,food
3469,delicious
3470,service
3471,great
3472,codfish
3473,fritter
3474,daily
3475,special
3476,outstanding
3477,best
3478,ever
3479,busy
3480,place
3481,go
3482,early
3483,fantastic
3484,place
3485,dinner
3486,spent
3487,special
3488,thanks
3489,ruel
3490,friendly
3491,positive
3492,waiter
3493,ask
3494,recommendation
3495,every
3496,dish
3497,suggested
3498,absolutely
3499,fabulous
3500,top
3501,three
3502,cod
3503,honey
3504,tomato
3505,beef
3506,foie
3507,gras
3508,camembert
3509,almond
3510,berry
3511,went
3512,around
3513,dec
3514,pretty
3515,packed
3516,outside
3517,inside
3518,first
3519,time
3520,know
3521,could
3522,get
3523,queue
3524,table
3525,therefore
3526,went
3527,inside
3528,told
3529,queue
3530,lady
3531,standing
3532,wrong
3533,side
3534,supposed
3535,brushed
3536,flustered
3537,due
3538,high
3539,number
3540,customer
3541,bit
3542,signage
3543,let
3544,customer
3545,know
3546,queue
3547,would
3548,helpful
3549,perhaps
3550,little
3551,service
3552,training
3553,queue
3554,lady
3555,would
3556,awesome
3557,got
3558,queue
3559,told
3560,min
3561,customer
3562,front
3563,left
3564,promptly
3565,got
3566,table
3567,waitress
3568,patient
3569,helpful
3570,order
3571,food
3572,came
3573,pretty
3574,quickly
3575,although
3576,pretty
3577,hefty
3578,gap
3579,order
3580,min
3581,tried
3582,tall
3583,man
3584,glass
3585,told
3586,wait
3587,never
3588,came
3589,back
3590,constantly
3591,shaking
3592,head
3593,customer
3594,taking
3595,order
3596,took
3597,next
3598,order
3599,another
3600,server
3601,service
3602,pretty
3603,patchy
3604,depending
3605,moody
3606,happy
3607,person
3608,got
3609,food
3610,highlight
3611,ordered
3612,tapa
3613,people
3614,euro
3615,cod
3616,honey
3617,allioli
3618,beef
3619,tenderloin
3620,foie
3621,crispy
3622,shrimp
3623,al
3624,ajillo
3625,absolutely
3626,loved
3627,location
3628,tapa
3629,bebidas
3630,variety
3631,great
3632,authentic
3633,spanish
3634,food
3635,enjoyed
3636,absolutely
3637,came
3638,back
3639,two
3640,day
3641,row
3642,would
3643,glad
3644,return
3645,wait
3646,friend
3647,family
3648,visit
3649,spain
3650,show
3651,excellent
3652,food
3653,p
3654,favorite
3655,restaurant
3656,barcelona
3657,went
3658,three
3659,time
3660,best
3661,filet
3662,froe
3663,gras
3664,best
3665,ever
3666,grilled
3667,shrimp
3668,delicious
3669,potato
3670,aoli
3671,heavenly
3672,reasonable
3673,price
3674,outstanding
3675,food
3676,good
3677,wine
3678,despite
3679,reservation
3680,long
3681,line
3682,typical
3683,wait
3684,hour
3685,mealtime
3686,totally
3687,worth
3688,wait
3689,excellent
3690,food
3691,cool
3692,atmosphere
3693,got
3694,around
3695,wait
3696,table
3697,minute
3698,well
3699,worth
3700,food
3701,great
3702,solid
3703,service
3704,bustling
3705,atmosphere
3706,highly
3707,recommend
3708,great
3709,spanish
3710,food
3711,experience
3712,alwyaymy
3713,favorite
3714,restaurant
3715,barcelona
3716,u
3717,need
3718,wait
3719,least
3720,one
3721,hour
3722,half
3723,time
3724,anything
3725,order
3726,tasty
3727,food
3728,fine
3729,could
3730,done
3731,bag
3732,stolen
3733,foot
3734,sat
3735,outside
3736,table
3737,waiter
3738,surprised
3739,maybe
3740,could
3741,warned
3742,u
3743,little
3744,helpful
3745,place
3746,worth
3747,try
3748,grilled
3749,clam
3750,prawn
3751,quite
3752,good
3753,favorite
3754,tapa
3755,grilled
3756,tenderloin
3757,foie
3758,service
3759,busy
3760,place
3761,waiter
3762,forgot
3763,one
3764,order
3765,tried
3766,dinner
3767,lunch
3768,dinner
3769,service
3770,average
3771,cause
3772,sit
3773,order
3774,bottle
3775,champagne
3776,lunch
3777,poor
3778,service
3779,coffee
3780,waited
3781,requested
3782,order
3783,thought
3784,staff
3785,still
3786,one
3787,come
3788,tried
3789,order
3790,signature
3791,grill
3792,octopus
3793,manager
3794,said
3795,word
3796,till
3797,saw
3798,table
3799,another
3800,staff
3801,helped
3802,order
3803,service
3804,understand
3805,need
3806,provide
3807,service
3808,polite
3809,key
3810,point
3811,food
3812,hot
3813,bit
3814,warm
3815,even
3816,room
3817,temperature
3818,amazed
3819,excellent
3820,service
3821,chose
3822,go
3823,early
3824,lunch
3825,wait
3826,went
3827,quite
3828,tapa
3829,unique
3830,nothing
3831,compare
3832,variety
3833,service
3834,taste
3835,ease
3836,ordering
3837,spanish
3838,speaker
3839,restaurant
3840,recommended
3841,local
3842,enjoy
3843,toothe
3844,fillet
3845,looked
3846,amazing
3847,mood
3848,meat
3849,expected
3850,place
3851,given
3852,crowd
3853,review
3854,however
3855,tapa
3856,ordinary
3857,dessert
3858,stood
3859,fact
3860,dessert
3861,impressive
3862,would
3863,say
3864,go
3865,foie
3866,gras
3867,tenderloin
3868,tapa
3869,dessert
3870,coconut
3871,pudding
3872,bread
3873,pudding
3874,simply
3875,one
3876,best
3877,tapa
3878,bar
3879,town
3880,service
3881,food
3882,ambiance
3883,make
3884,feel
3885,ease
3886,eating
3887,filipino
3888,server
3889,know
3890,suggest
3891,tapa
3892,drink
3893,take
3894,server
3895,ruel
3896,bar
3897,really
3898,know
3899,fresh
3900,catch
3901,day
3902,first
3903,time
3904,try
3905,seat
3906,bar
3907,definitely
3908,worth
3909,experience
3910,dish
3911,delicious
3912,especially
3913,tuna
3914,tapa
3915,great
3916,atmosphere
3917,great
3918,service
3919,made
3920,first
3921,night
3922,barcelona
3923,special
3924,yes
3925,little
3926,expensive
3927,side
3928,well
3929,worth
3930,highly
3931,recommend
3932,little
3933,wait
3934,table
3935,considering
3936,busy
3937,restaurant
3938,think
3939,seated
3940,quite
3941,quickly
3942,ordered
3943,quite
3944,lot
3945,different
3946,tapa
3947,disappointed
3948,delicious
3949,tasty
